user_id,id,name,artist,album,release_date,popularity,duration_ms,explicit,uri,album_genre,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_href,analysis_url,time_signature,primary_genre
derek,3lvGFKtKTDiITKBa7t4UUS,'Tain't What You Do (It's the Way You Do It) - Remastered,Fats Waller,The Essential Fats Waller,2014-03-10,13,169667,False,spotify:track:3lvGFKtKTDiITKBa7t4UUS,Unknown,adult standards,0.772,0.226,8.0,-18.212,1.0,0.0844,0.849,0.00233,0.114,0.795,77.121,audio_features,https://api.spotify.com/v1/tracks/3lvGFKtKTDiITKBa7t4UUS,https://api.spotify.com/v1/audio-analysis/3lvGFKtKTDiITKBa7t4UUS,4.0,
derek,04nGibpIHkyh9xdhPMIp6K,It's a Sin to Tell a Lie - Remastered,Fats Waller,The Essential Fats Waller,2014-03-10,17,174093,False,spotify:track:04nGibpIHkyh9xdhPMIp6K,Unknown,adult standards,0.822,0.327,0.0,-14.208,1.0,0.0701,0.629,0.15,0.308,0.778,113.557,audio_features,https://api.spotify.com/v1/tracks/04nGibpIHkyh9xdhPMIp6K,https://api.spotify.com/v1/audio-analysis/04nGibpIHkyh9xdhPMIp6K,4.0,
derek,6U4k2kjUEodvZ2W5fyLkl0,Christopher Columbus (A Rhythm Cocktail),Fats Waller,The Essential Fats Waller,2014-03-10,14,170093,False,spotify:track:6U4k2kjUEodvZ2W5fyLkl0,Unknown,adult standards,0.71,0.31,10.0,-14.857,1.0,0.0664,0.923,0.0159,0.156,0.817,134.207,audio_features,https://api.spotify.com/v1/tracks/6U4k2kjUEodvZ2W5fyLkl0,https://api.spotify.com/v1/audio-analysis/6U4k2kjUEodvZ2W5fyLkl0,4.0,
derek,5pabmbX4u4PhyEFzqFzpEB,The Jitterburg Waltz - Remastered,Fats Waller,The Essential Fats Waller,2014-03-10,14,201573,False,spotify:track:5pabmbX4u4PhyEFzqFzpEB,Unknown,adult standards,0.44,0.219,0.0,-16.645,0.0,0.0492,0.754,0.302,0.12,0.42,61.638,audio_features,https://api.spotify.com/v1/tracks/5pabmbX4u4PhyEFzqFzpEB,https://api.spotify.com/v1/audio-analysis/5pabmbX4u4PhyEFzqFzpEB,4.0,
derek,5Ph4ng6TZhv69WX7GbXqQY,Cash for Your Trash,Fats Waller,The Essential Fats Waller,2014-03-10,17,202440,False,spotify:track:5Ph4ng6TZhv69WX7GbXqQY,Unknown,adult standards,0.751,0.155,3.0,-17.605,1.0,0.0647,0.907,8.95e-05,0.245,0.702,75.803,audio_features,https://api.spotify.com/v1/tracks/5Ph4ng6TZhv69WX7GbXqQY,https://api.spotify.com/v1/audio-analysis/5Ph4ng6TZhv69WX7GbXqQY,4.0,
derek,6MIBQb77hsg4ZC13pG7UkQ,All That Meat & No Potatoes - Remastered,Fats Waller,The Essential Fats Waller,2014-03-10,25,165800,False,spotify:track:6MIBQb77hsg4ZC13pG7UkQ,Unknown,adult standards,0.855,0.133,0.0,-17.648,1.0,0.067,0.728,8.06e-06,0.146,0.703,141.595,audio_features,https://api.spotify.com/v1/tracks/6MIBQb77hsg4ZC13pG7UkQ,https://api.spotify.com/v1/audio-analysis/6MIBQb77hsg4ZC13pG7UkQ,4.0,
derek,4ZLIaFCNQcy8cR16kjkwwd,Honeysuckle Rose,Fats Waller,The Essential Fats Waller,2014-03-10,26,157827,False,spotify:track:4ZLIaFCNQcy8cR16kjkwwd,Unknown,adult standards,0.731,0.189,5.0,-15.917,1.0,0.0642,0.916,0.00534,0.126,0.827,154.755,audio_features,https://api.spotify.com/v1/tracks/4ZLIaFCNQcy8cR16kjkwwd,https://api.spotify.com/v1/audio-analysis/4ZLIaFCNQcy8cR16kjkwwd,4.0,
derek,0fkfPggXhmXEkzCq0170MQ,Your Feet's Too Big,Fats Waller,"If You Got To Ask, You Ain't Got It!",1926,32,184053,False,spotify:track:0fkfPggXhmXEkzCq0170MQ,Unknown,adult standards,0.715,0.0885,0.0,-20.028,1.0,0.191,0.728,2.55e-06,0.125,0.629,117.142,audio_features,https://api.spotify.com/v1/tracks/0fkfPggXhmXEkzCq0170MQ,https://api.spotify.com/v1/audio-analysis/0fkfPggXhmXEkzCq0170MQ,4.0,
derek,4NgQxw0duwOJhmovUZu8zJ,Functionizin',Fats Waller,"If You Got To Ask, You Ain't Got It!",1926,21,185693,False,spotify:track:4NgQxw0duwOJhmovUZu8zJ,Unknown,adult standards,0.751,0.274,5.0,-13.229,1.0,0.0863,0.753,0.543,0.0863,0.804,173.782,audio_features,https://api.spotify.com/v1/tracks/4NgQxw0duwOJhmovUZu8zJ,https://api.spotify.com/v1/audio-analysis/4NgQxw0duwOJhmovUZu8zJ,4.0,
derek,4MC7aVwJVnaxM9CyEOfjc0,The Curse of an Aching Heart - Live,Fats Waller,"Jazz Archives Presents: ""Here 'Tis""",2019-01-24,15,147507,False,spotify:track:4MC7aVwJVnaxM9CyEOfjc0,Unknown,adult standards,0.774,0.575,5.0,-10.834,1.0,0.197,0.944,0.696,0.131,0.753,120.986,audio_features,https://api.spotify.com/v1/tracks/4MC7aVwJVnaxM9CyEOfjc0,https://api.spotify.com/v1/audio-analysis/4MC7aVwJVnaxM9CyEOfjc0,4.0,
derek,0eInL1bLAFdHJDL04R0OCP,Two Sleepy People,Fats Waller,"If You Got To Ask, You Ain't Got It!",1926,48,183560,False,spotify:track:0eInL1bLAFdHJDL04R0OCP,Unknown,adult standards,0.651,0.0867,5.0,-18.882,1.0,0.048,0.725,6.54e-05,0.169,0.54,87.221,audio_features,https://api.spotify.com/v1/tracks/0eInL1bLAFdHJDL04R0OCP,https://api.spotify.com/v1/audio-analysis/0eInL1bLAFdHJDL04R0OCP,4.0,
derek,5YZpAH2jWtOOvbe1jv936Q,I'm Gonna Sit Right Down and Write Myself a Letter,Fats Waller,"If You Got To Ask, You Ain't Got It!",1926,24,209133,False,spotify:track:5YZpAH2jWtOOvbe1jv936Q,Unknown,adult standards,0.778,0.101,0.0,-20.193,1.0,0.0548,0.917,0.00199,0.147,0.67,115.347,audio_features,https://api.spotify.com/v1/tracks/5YZpAH2jWtOOvbe1jv936Q,https://api.spotify.com/v1/audio-analysis/5YZpAH2jWtOOvbe1jv936Q,4.0,
derek,4JqNmEludcb85yEd3K9rO4,Before You,Hot Club Of Cowtown,Ghost Train,2002-01-01,0,258000,False,spotify:track:4JqNmEludcb85yEd3K9rO4,Unknown,string band,0.504,0.286,7.0,-9.911,1.0,0.0316,0.902,5.58e-06,0.111,0.28,114.483,audio_features,https://api.spotify.com/v1/tracks/4JqNmEludcb85yEd3K9rO4,https://api.spotify.com/v1/audio-analysis/4JqNmEludcb85yEd3K9rO4,3.0,
derek,0O4DnhgOhimHNb7h9MSCNm,You Took Advantage of Me,Hot Club Of Cowtown,Ghost Train,2002-01-01,0,204213,False,spotify:track:0O4DnhgOhimHNb7h9MSCNm,Unknown,string band,0.676,0.404,0.0,-9.173,1.0,0.0838,0.889,0.00554,0.285,0.692,77.922,audio_features,https://api.spotify.com/v1/tracks/0O4DnhgOhimHNb7h9MSCNm,https://api.spotify.com/v1/audio-analysis/0O4DnhgOhimHNb7h9MSCNm,4.0,
derek,2QI6IE1PXCp3XHUY9CwBM9,Paradise With You,Hot Club Of Cowtown,Ghost Train,2002-01-01,0,355320,False,spotify:track:2QI6IE1PXCp3XHUY9CwBM9,Unknown,string band,0.592,0.181,0.0,-14.985,0.0,0.0458,0.683,0.0875,0.116,0.375,93.619,audio_features,https://api.spotify.com/v1/tracks/2QI6IE1PXCp3XHUY9CwBM9,https://api.spotify.com/v1/audio-analysis/2QI6IE1PXCp3XHUY9CwBM9,4.0,
derek,2AW4lR1srlJa4eCuMALIuU,Minor Swing,Hot Club Of Cowtown,Rendezvous in Rhythm,2013-05-28,10,230187,False,spotify:track:2AW4lR1srlJa4eCuMALIuU,Unknown,string band,0.585,0.564,2.0,-7.659,0.0,0.0696,0.524,0.584,0.132,0.963,119.869,audio_features,https://api.spotify.com/v1/tracks/2AW4lR1srlJa4eCuMALIuU,https://api.spotify.com/v1/audio-analysis/2AW4lR1srlJa4eCuMALIuU,4.0,
derek,3V88Scc3hTKQ3K3xcM6O6f,A Nice Cup Of Tea,Joe Loss & His Orchestra,Remember Me?,2000-01-01,10,169972,False,spotify:track:3V88Scc3hTKQ3K3xcM6O6f,Unknown,ballroom,0.77,0.118,8.0,-19.001,1.0,0.0408,0.966,0.0739,0.157,0.898,95.647,audio_features,https://api.spotify.com/v1/tracks/3V88Scc3hTKQ3K3xcM6O6f,https://api.spotify.com/v1/audio-analysis/3V88Scc3hTKQ3K3xcM6O6f,4.0,
derek,7HfZy0j0oBYdxSwck3UoTK,My Very Good Friend the Milkman - Remastered,Fats Waller,The Essential Fats Waller,2014-03-10,28,210507,False,spotify:track:7HfZy0j0oBYdxSwck3UoTK,Unknown,adult standards,0.703,0.29,5.0,-13.777,1.0,0.0439,0.976,0.571,0.184,0.548,109.67,audio_features,https://api.spotify.com/v1/tracks/7HfZy0j0oBYdxSwck3UoTK,https://api.spotify.com/v1/audio-analysis/7HfZy0j0oBYdxSwck3UoTK,4.0,
derek,3wPiJPl2X2IvzgKqj22baD,Jumpin Jive,Cab Calloway,Hi De Ho Man,1974-03-02,38,169667,False,spotify:track:3wPiJPl2X2IvzgKqj22baD,Unknown,big band,0.684,0.479,8.0,-10.928,1.0,0.0587,0.922,0.00983,0.132,0.831,91.791,audio_features,https://api.spotify.com/v1/tracks/3wPiJPl2X2IvzgKqj22baD,https://api.spotify.com/v1/audio-analysis/3wPiJPl2X2IvzgKqj22baD,4.0,
derek,4STnQgCphW0zE5d1kWBddj,Santa Claus Is Coming to Town,The Felt Hat String Band,A Swinging Christmas,2013-11-18,0,245680,False,spotify:track:4STnQgCphW0zE5d1kWBddj,Unknown,Unknown,0.445,0.159,2.0,-14.577,1.0,0.0534,0.78,0.00482,0.0827,0.629,173.403,audio_features,https://api.spotify.com/v1/tracks/4STnQgCphW0zE5d1kWBddj,https://api.spotify.com/v1/audio-analysis/4STnQgCphW0zE5d1kWBddj,4.0,
derek,1KgLmp2fHstsvbi2J2vnun,Frosty the Snowman,The Felt Hat String Band,A Swinging Christmas,2013-11-18,0,138053,False,spotify:track:1KgLmp2fHstsvbi2J2vnun,Unknown,Unknown,0.613,0.18,2.0,-13.443,1.0,0.0591,0.549,0.00024,0.122,0.774,177.761,audio_features,https://api.spotify.com/v1/tracks/1KgLmp2fHstsvbi2J2vnun,https://api.spotify.com/v1/audio-analysis/1KgLmp2fHstsvbi2J2vnun,4.0,
derek,6uYjUCQzeXdTKXQBHaQ0ra,Rudolph the Red Nosed Reindeer,The Felt Hat String Band,A Swinging Christmas,2013-11-18,0,157720,False,spotify:track:6uYjUCQzeXdTKXQBHaQ0ra,Unknown,Unknown,0.694,0.161,9.0,-11.754,0.0,0.0369,0.938,0.79,0.318,0.678,89.766,audio_features,https://api.spotify.com/v1/tracks/6uYjUCQzeXdTKXQBHaQ0ra,https://api.spotify.com/v1/audio-analysis/6uYjUCQzeXdTKXQBHaQ0ra,4.0,
derek,27RJVWC9EZEOyzeZXgv1QX,Mele Kalikimaka,The Felt Hat String Band,A Swinging Christmas,2013-11-18,0,170160,False,spotify:track:27RJVWC9EZEOyzeZXgv1QX,Unknown,Unknown,0.786,0.243,2.0,-12.742,1.0,0.0871,0.561,0.00182,0.111,0.842,120.605,audio_features,https://api.spotify.com/v1/tracks/27RJVWC9EZEOyzeZXgv1QX,https://api.spotify.com/v1/audio-analysis/27RJVWC9EZEOyzeZXgv1QX,4.0,
derek,5F6AX7beDAyjvihRxHWfQ0,"Let It Snow, Let It Snow, Let It Snow",Swing Shift,Jingle Jangle: Swingin' Music for Holiday Mingling (Vol. 1 & 2),2013-10-30,0,228529,False,spotify:track:5F6AX7beDAyjvihRxHWfQ0,Unknown,Unknown,0.671,0.449,3.0,-10.973,1.0,0.0322,0.327,0.63,0.0717,0.64,147.2,audio_features,https://api.spotify.com/v1/tracks/5F6AX7beDAyjvihRxHWfQ0,https://api.spotify.com/v1/audio-analysis/5F6AX7beDAyjvihRxHWfQ0,4.0,
derek,5mjoBRwaQRpe7WHZ8wpyto,Frosty the Snowman,Tom Gaebel,A swinging Christmas,2015-11-06,0,180120,False,spotify:track:5mjoBRwaQRpe7WHZ8wpyto,Unknown,Unknown,0.65,0.502,10.0,-6.444,1.0,0.0439,0.656,0.0,0.167,0.843,77.26,audio_features,https://api.spotify.com/v1/tracks/5mjoBRwaQRpe7WHZ8wpyto,https://api.spotify.com/v1/audio-analysis/5mjoBRwaQRpe7WHZ8wpyto,4.0,
derek,65irrLqfCMRiO3p87P4C0D,Frosty The Snowman,Ella Fitzgerald,Ella Wishes You A Swinging Christmas (Expanded Edition),1960-01-01,51,131733,False,spotify:track:65irrLqfCMRiO3p87P4C0D,Unknown,adult standards,0.579,0.502,8.0,-7.57,1.0,0.0513,0.733,0.0,0.281,0.836,76.816,audio_features,https://api.spotify.com/v1/tracks/65irrLqfCMRiO3p87P4C0D,https://api.spotify.com/v1/audio-analysis/65irrLqfCMRiO3p87P4C0D,4.0,
derek,25GjeP3wWVgf9bZzwaJMjy,Bounce of the Sugar Plum Fairy,John Kirby & His Orchestra,"Brass Is Here, Vol. 4",2015-04-11,0,143600,False,spotify:track:25GjeP3wWVgf9bZzwaJMjy,Unknown,Unknown,0.503,0.126,2.0,-17.393,0.0,0.0783,0.976,0.851,0.125,0.59,201.09,audio_features,https://api.spotify.com/v1/tracks/25GjeP3wWVgf9bZzwaJMjy,https://api.spotify.com/v1/audio-analysis/25GjeP3wWVgf9bZzwaJMjy,4.0,
derek,69T7RVPi6uXFUrNjRp28tR,Santa Claus Is Comin' to Town,Bing Crosby,Christmas Music 100 Hits,2015-10-28,0,159800,False,spotify:track:69T7RVPi6uXFUrNjRp28tR,Unknown,adult standards,0.58,0.373,10.0,-9.778,1.0,0.0584,0.795,0.0,0.0698,0.893,169.274,audio_features,https://api.spotify.com/v1/tracks/69T7RVPi6uXFUrNjRp28tR,https://api.spotify.com/v1/audio-analysis/69T7RVPi6uXFUrNjRp28tR,4.0,
derek,5VkcdCweBA53UVSLawF7tK,I'll Chase The Blues Away - Single Version / Matrix 39614,Ella Fitzgerald,The Early Years - Part 1 (1935-1938),1992-05-02,20,153227,False,spotify:track:5VkcdCweBA53UVSLawF7tK,Unknown,adult standards,0.642,0.379,7.0,-12.019,1.0,0.0662,0.863,0.203,0.126,0.546,165.663,audio_features,https://api.spotify.com/v1/tracks/5VkcdCweBA53UVSLawF7tK,https://api.spotify.com/v1/audio-analysis/5VkcdCweBA53UVSLawF7tK,4.0,
derek,0zke8Vmo0bgbPjxL3pUhqk,From Past to Present,Jeremy Soule,The Elder Scrolls V: Skyrim: Original Game Soundtrack,2013-01-31,59,304008,False,spotify:track:0zke8Vmo0bgbPjxL3pUhqk,Unknown,orchestral soundtrack,0.0717,0.0921,0.0,-21.53,1.0,0.0391,0.983,0.847,0.0748,0.0359,69.286,audio_features,https://api.spotify.com/v1/tracks/0zke8Vmo0bgbPjxL3pUhqk,https://api.spotify.com/v1/audio-analysis/0zke8Vmo0bgbPjxL3pUhqk,4.0,
derek,0DrhapFEF5d9Yzg4v914dp,Awake,Jeremy Soule,The Elder Scrolls V: Skyrim: Original Game Soundtrack,2013-01-31,60,92899,False,spotify:track:0DrhapFEF5d9Yzg4v914dp,Unknown,orchestral soundtrack,0.17,0.146,0.0,-22.704,0.0,0.0415,0.911,0.972,0.0729,0.0339,116.238,audio_features,https://api.spotify.com/v1/tracks/0DrhapFEF5d9Yzg4v914dp,https://api.spotify.com/v1/audio-analysis/0DrhapFEF5d9Yzg4v914dp,3.0,
derek,3BFRqZFLSrqtQr6cjHbAxU,Ain't Misbehavin',Fats Waller,"If You Got To Ask, You Ain't Got It!",1926,52,237773,False,spotify:track:3BFRqZFLSrqtQr6cjHbAxU,Unknown,adult standards,0.515,0.222,0.0,-16.918,0.0,0.0575,0.821,0.00193,0.19,0.35,98.358,audio_features,https://api.spotify.com/v1/tracks/3BFRqZFLSrqtQr6cjHbAxU,https://api.spotify.com/v1/audio-analysis/3BFRqZFLSrqtQr6cjHbAxU,4.0,
derek,2jPgfwVXOKnUl2QLQsnIAT,If I Didn't Care,The Ink Spots,The Anthology,1998-06-16,51,181973,False,spotify:track:2jPgfwVXOKnUl2QLQsnIAT,Unknown,adult standards,0.417,0.123,6.0,-16.572,0.0,0.0377,0.993,0.0125,0.143,0.18,137.444,audio_features,https://api.spotify.com/v1/tracks/2jPgfwVXOKnUl2QLQsnIAT,https://api.spotify.com/v1/audio-analysis/2jPgfwVXOKnUl2QLQsnIAT,3.0,
derek,70Hl6QYIJGmrR7NBl666Y6,Into Each Life Some Rain Must Fall - Single Version,The Ink Spots,20th Century Masters: The Millennium Collection: Best Of The Ink Spots,1999-11-02,55,191067,False,spotify:track:70Hl6QYIJGmrR7NBl666Y6,Unknown,adult standards,0.648,0.123,0.0,-14.812,1.0,0.0602,0.987,0.117,0.1,0.496,65.795,audio_features,https://api.spotify.com/v1/tracks/70Hl6QYIJGmrR7NBl666Y6,https://api.spotify.com/v1/audio-analysis/70Hl6QYIJGmrR7NBl666Y6,4.0,
derek,6jSOQzZ92aPKN0p2m09y2n,Maybe,The Ink Spots,The Anthology,1998-06-16,53,182733,False,spotify:track:6jSOQzZ92aPKN0p2m09y2n,Unknown,adult standards,0.407,0.0944,5.0,-17.809,1.0,0.0288,0.992,0.611,0.105,0.199,92.145,audio_features,https://api.spotify.com/v1/tracks/6jSOQzZ92aPKN0p2m09y2n,https://api.spotify.com/v1/audio-analysis/6jSOQzZ92aPKN0p2m09y2n,4.0,
derek,36KStm44i8gAqnQkm3PY9c,Undecided,Ella Fitzgerald,The Early Years - Part 2 (1939-1941),1993-06-30,49,199227,False,spotify:track:36KStm44i8gAqnQkm3PY9c,Unknown,adult standards,0.701,0.296,4.0,-9.821,1.0,0.2,0.889,1.98e-06,0.279,0.964,102.101,audio_features,https://api.spotify.com/v1/tracks/36KStm44i8gAqnQkm3PY9c,https://api.spotify.com/v1/audio-analysis/36KStm44i8gAqnQkm3PY9c,4.0,
derek,777zXDJpBufzttU4AJ2dGO,I Don't Want To Set The World On Fire,The Ink Spots,The Anthology,1998-06-16,66,181067,False,spotify:track:777zXDJpBufzttU4AJ2dGO,Unknown,adult standards,0.445,0.146,5.0,-16.064,1.0,0.0333,0.962,1.05e-05,0.249,0.332,86.637,audio_features,https://api.spotify.com/v1/tracks/777zXDJpBufzttU4AJ2dGO,https://api.spotify.com/v1/audio-analysis/777zXDJpBufzttU4AJ2dGO,4.0,
derek,5XDAmT8L6itpHiiS2Peils,So Damn Fast,Clyde Lawrence,The Rewrite (Original Motion Picture Soundtrack),2015-02-24,7,284493,False,spotify:track:5XDAmT8L6itpHiiS2Peils,Unknown,Unknown,0.558,0.493,9.0,-9.378,1.0,0.0375,0.526,0.0,0.121,0.441,73.859,audio_features,https://api.spotify.com/v1/tracks/5XDAmT8L6itpHiiS2Peils,https://api.spotify.com/v1/audio-analysis/5XDAmT8L6itpHiiS2Peils,4.0,
derek,0hQeFSHzs3SlWrmbaxmIVo,Party in Me,Yung Bae,Bae2,2016-04-25,0,218880,False,spotify:track:0hQeFSHzs3SlWrmbaxmIVo,Unknown,future funk,0.8,0.766,7.0,-6.949,0.0,0.7,0.101,5.97e-06,0.106,0.553,125.013,audio_features,https://api.spotify.com/v1/tracks/0hQeFSHzs3SlWrmbaxmIVo,https://api.spotify.com/v1/audio-analysis/0hQeFSHzs3SlWrmbaxmIVo,4.0,
derek,3P1fNv5PvKyM6VwhmaJ2qG,Come On Boys We're Ridin' Into Town,Ray Whitley & His 6 Bar Cowboys,"Western Swing Classics, Vol. 1",2012-07-10,5,159292,False,spotify:track:3P1fNv5PvKyM6VwhmaJ2qG,Unknown,western swing,0.592,0.592,0.0,-10.39,1.0,0.0746,0.87,0.0113,0.452,0.85,135.269,audio_features,https://api.spotify.com/v1/tracks/3P1fNv5PvKyM6VwhmaJ2qG,https://api.spotify.com/v1/audio-analysis/3P1fNv5PvKyM6VwhmaJ2qG,4.0,
derek,1fhvxwbCfUAaJMKbt2arTR,Keep On Truckin',Smokey Wood,"Western Swing Classics, Vol. 1",2012-07-10,8,136864,False,spotify:track:1fhvxwbCfUAaJMKbt2arTR,Unknown,western swing,0.816,0.393,5.0,-10.723,1.0,0.0552,0.994,0.624,0.13,0.933,89.479,audio_features,https://api.spotify.com/v1/tracks/1fhvxwbCfUAaJMKbt2arTR,https://api.spotify.com/v1/audio-analysis/1fhvxwbCfUAaJMKbt2arTR,4.0,
derek,16uEDvWdLkRZfICY8nk5E9,Four or Five Times,Luke Wills' Rhythm Busters,"Western Swing Classics, Vol. 1",2012-07-10,5,160520,False,spotify:track:16uEDvWdLkRZfICY8nk5E9,Unknown,western swing,0.571,0.413,10.0,-8.565,1.0,0.0751,0.989,0.00954,0.355,0.927,181.858,audio_features,https://api.spotify.com/v1/tracks/16uEDvWdLkRZfICY8nk5E9,https://api.spotify.com/v1/audio-analysis/16uEDvWdLkRZfICY8nk5E9,4.0,
derek,3kNh4133CYht6pLAolph8B,Jazzy Interlude,Billy Munn,Roads to War (1933-1945) Part 1,1999-07-22,39,174440,False,spotify:track:3kNh4133CYht6pLAolph8B,Unknown,Unknown,0.659,0.539,3.0,-8.453,1.0,0.0423,0.978,0.677,0.0594,0.947,96.608,audio_features,https://api.spotify.com/v1/tracks/3kNh4133CYht6pLAolph8B,https://api.spotify.com/v1/audio-analysis/3kNh4133CYht6pLAolph8B,4.0,
derek,5TjO0GOOon3R6YOnRFPwzk,Chicago,Benny Goodman,The Best Of Benny Goodman,1997-01-01,50,179840,False,spotify:track:5TjO0GOOon3R6YOnRFPwzk,Unknown,adult standards,0.595,0.285,8.0,-11.216,1.0,0.0501,0.943,0.729,0.164,0.778,160.532,audio_features,https://api.spotify.com/v1/tracks/5TjO0GOOon3R6YOnRFPwzk,https://api.spotify.com/v1/audio-analysis/5TjO0GOOon3R6YOnRFPwzk,3.0,
derek,1qnNkeaN0XzbWyUpIcUjoo,When I Get Low I Get High,Chick Webb,"The Chick Webb Saga, Vol. 1",2013-09-12,20,149867,False,spotify:track:1qnNkeaN0XzbWyUpIcUjoo,Unknown,big band,0.617,0.553,2.0,-9.302,0.0,0.138,0.981,0.181,0.107,0.778,93.664,audio_features,https://api.spotify.com/v1/tracks/1qnNkeaN0XzbWyUpIcUjoo,https://api.spotify.com/v1/audio-analysis/1qnNkeaN0XzbWyUpIcUjoo,4.0,
derek,7sO8fLoq7H3er7C24UtLiF,Dream A Little Dream Of Me,Ella Fitzgerald,Ella And Basie,1963-09,47,246160,False,spotify:track:7sO8fLoq7H3er7C24UtLiF,Unknown,adult standards,0.283,0.0738,7.0,-23.595,1.0,0.0763,0.925,0.0,0.105,0.223,72.034,audio_features,https://api.spotify.com/v1/tracks/7sO8fLoq7H3er7C24UtLiF,https://api.spotify.com/v1/audio-analysis/7sO8fLoq7H3er7C24UtLiF,4.0,
derek,35ZobdJK28ivwmMgyubZak,Nevertheless (I'm In Love With You),The Mills Brothers,The Anthology: 1931 - 1968,1995-01-01,30,168600,False,spotify:track:35ZobdJK28ivwmMgyubZak,Unknown,adult standards,0.592,0.0603,0.0,-16.355,1.0,0.0308,0.908,0.0,0.0918,0.333,78.354,audio_features,https://api.spotify.com/v1/tracks/35ZobdJK28ivwmMgyubZak,https://api.spotify.com/v1/audio-analysis/35ZobdJK28ivwmMgyubZak,4.0,
derek,1MF4DwFTZsf9vZGrfdnN8j,Java Jive,The Ink Spots,The Ink Spots Retrospective,2009,0,185467,False,spotify:track:1MF4DwFTZsf9vZGrfdnN8j,Unknown,adult standards,0.844,0.097,5.0,-14.458,1.0,0.0568,0.993,2.64e-05,0.107,0.454,103.709,audio_features,https://api.spotify.com/v1/tracks/1MF4DwFTZsf9vZGrfdnN8j,https://api.spotify.com/v1/audio-analysis/1MF4DwFTZsf9vZGrfdnN8j,4.0,
derek,122nl1sHEqilWqiyq08Y3k,How'm I Doin'? (Hey! Hey!),The Mills Brothers,Four Boys And A Guitar,1995-08-08,32,149200,False,spotify:track:122nl1sHEqilWqiyq08Y3k,Unknown,adult standards,0.621,0.17,7.0,-17.399,1.0,0.0954,0.969,0.000118,0.105,0.46,107.857,audio_features,https://api.spotify.com/v1/tracks/122nl1sHEqilWqiyq08Y3k,https://api.spotify.com/v1/audio-analysis/122nl1sHEqilWqiyq08Y3k,4.0,
derek,0BRvjLhMa3Qie8LMnRtY4f,I'm Beginning To See The Light,The Ink Spots,The Anthology,1998-06-16,48,162733,False,spotify:track:0BRvjLhMa3Qie8LMnRtY4f,Unknown,adult standards,0.786,0.16,5.0,-11.811,1.0,0.0762,0.948,0.0,0.437,0.46,112.64,audio_features,https://api.spotify.com/v1/tracks/0BRvjLhMa3Qie8LMnRtY4f,https://api.spotify.com/v1/audio-analysis/0BRvjLhMa3Qie8LMnRtY4f,4.0,
derek,6kxyhxo9Raot7pTWpKQECk,San Anotnio Rose,Bob Wills & His Texas Playboys,"Tiffany Transcriptions, Vol. 2",1993-09-21,16,202800,False,spotify:track:6kxyhxo9Raot7pTWpKQECk,Unknown,bakersfield sound,0.649,0.391,9.0,-17.625,1.0,0.0628,0.693,0.000154,0.161,0.967,117.362,audio_features,https://api.spotify.com/v1/tracks/6kxyhxo9Raot7pTWpKQECk,https://api.spotify.com/v1/audio-analysis/6kxyhxo9Raot7pTWpKQECk,4.0,
derek,4f8hBeMXMvssn6HtFAtblo,El Paso,Marty Robbins,Gunfighter Ballads And Trail Songs,1959,63,259307,False,spotify:track:4f8hBeMXMvssn6HtFAtblo,Unknown,cowboy western,0.654,0.452,2.0,-9.709,1.0,0.03,0.835,2.89e-05,0.16,0.691,106.662,audio_features,https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo,3.0,
derek,3EdhwdhHMgYr1BLVIsXIDh,Swing Doors,Allan Gray,Roads to War (1933-1945) Part 1,1999-07-22,41,182347,False,spotify:track:3EdhwdhHMgYr1BLVIsXIDh,Unknown,Unknown,0.549,0.519,7.0,-8.942,0.0,0.0472,0.991,0.854,0.346,0.887,178.624,audio_features,https://api.spotify.com/v1/tracks/3EdhwdhHMgYr1BLVIsXIDh,https://api.spotify.com/v1/audio-analysis/3EdhwdhHMgYr1BLVIsXIDh,4.0,
derek,4tmy6FB76bR5eLmx0zO1mn,Pennies From Heaven,Louis Prima,The Call Of The Wildest (Expanded Edition),1957,57,141667,False,spotify:track:4tmy6FB76bR5eLmx0zO1mn,Unknown,adult standards,0.515,0.408,8.0,-11.96,1.0,0.194,0.452,0.0,0.0682,0.915,185.767,audio_features,https://api.spotify.com/v1/tracks/4tmy6FB76bR5eLmx0zO1mn,https://api.spotify.com/v1/audio-analysis/4tmy6FB76bR5eLmx0zO1mn,4.0,
derek,4mQz22nF9cyWqwuErTqc6V,Crazy He Calls Me,Billie Holiday,Lover Man,1958-01-01,55,185280,False,spotify:track:4mQz22nF9cyWqwuErTqc6V,Unknown,adult standards,0.483,0.145,1.0,-14.423,1.0,0.039,0.849,3.5e-06,0.214,0.284,72.863,audio_features,https://api.spotify.com/v1/tracks/4mQz22nF9cyWqwuErTqc6V,https://api.spotify.com/v1/audio-analysis/4mQz22nF9cyWqwuErTqc6V,4.0,
